,x
1032,0.552166492
1033,0.612414241
1034,0.416680996
1035,0.414976156
1036,0.507535585
1037,0.455817356
1038,0.552610576
1039,0.513382674
1040,0.455625575
1041,0.489552274
1042,0.493231945
1043,0.528103818
1044,0.415853901
1045,0.639858553
1046,0.520427615
1047,0.483581524
1048,0.508838491
1049,0.356635696
1050,0.454211939
1051,0.512897011
1052,0.486522142
1053,0.472253377
1054,0.508350407
1055,0.512066237
1056,0.578688456
1057,0.436377425
1058,0.564879382
1059,0.476576936
1060,0.437125254
1061,0.393707887
1062,0.518676046
1063,0.501825394
1064,0.380777742
1065,0.540934394
1066,0.575316591
1067,0.450600174
1068,0.501530361
1069,0.48068078
1070,0.459541058
1071,0.418338165
1072,0.434539841
1073,0.526134055
1074,0.464203708
1075,0.539602566
1076,0.5438113
1077,0.472836859
1078,0.4955447
1079,0.469716956
1080,0.581117248
1081,0.508078748
1082,0.509525476
1083,0.630343672
1084,0.525891068
1085,0.572075972
1086,0.540324813
1087,0.465902288
1088,0.496684109
1089,0.460510407
1090,0.518732555
1091,0.547506019
1092,0.483603973
1093,0.596229804
1094,0.508837552
1095,0.506768266
1096,0.372059133
1097,0.56396828
1098,0.613247356
1099,0.437707862
1100,0.471765995
1101,0.463809744
1102,0.607493597
1103,0.548478804
1104,0.493593467
1105,0.521575924
1106,0.557551218
1107,0.486492659
1108,0.476983621
1109,0.511829566
1110,0.423528009
1111,0.497363736
1112,0.519738937
1113,0.517465676
1114,0.522515633
1115,0.477602628
1116,0.416525246
1117,0.549961949
1118,0.424524697
1119,0.417875283
1120,0.551951238
1121,0.488336445
1122,0.451892414
1123,0.534571786
1124,0.526716223
1125,0.462765152
1126,0.413431667
1127,0.408362369
1128,0.523636038
1129,0.445915987
1130,0.545258009
1131,0.551992784
1132,0.52745694
1133,0.497457175
1134,0.493980279
1135,0.420505415
1136,0.375547756
1137,0.453925696
1138,0.506861036
1139,0.430864666
1140,0.460034843
1141,0.560959549
1142,0.541095132
1143,0.526168814
1144,0.416756964
1145,0.460255788
1146,0.467782367
1147,0.423797832
1148,0.493392257
1149,0.483212163
1150,0.451474351
1151,0.458858154
1152,0.469065511
1153,0.509010375
1154,0.587111984
1155,0.450646716
1156,0.429569914
1157,0.538354591
1158,0.432871695
1159,0.567021646
1160,0.388859079
1161,0.42096253
1162,0.524720797
1163,0.493997129
1164,0.517955474
1165,0.595237131
1166,0.39241985
1167,0.512101552
1168,0.504220968
1169,0.408925344
1170,0.459974421
1171,0.505472262
1172,0.522995087
1173,0.440067782
1174,0.552427969
1175,0.517299395
1176,0.491006381
1177,0.58108744
1178,0.500976349
1179,0.601112583
1180,0.557973806
1181,0.55213894
1182,0.599665516
1183,0.445543405
1184,0.395301798
1185,0.585715005
1186,0.486517886
1187,0.465741138
1188,0.528755422
1189,0.507987771
1190,0.458370708
1191,0.448724702
1192,0.481823147
1193,0.477365873
1194,0.458494675
1195,0.531559114
1196,0.474332531
1197,0.52170988
1198,0.492125814
1199,0.509310622
1200,0.447680442
1201,0.56125993
1202,0.430663925
1203,0.451848807
1204,0.400286611
1205,0.436757157
1206,0.547633627
1207,0.459682046
1208,0.584499202
1209,0.489685135
1210,0.492978207
1211,0.512448263
1212,0.48348836
1213,0.544457188
1214,0.479383634
1215,0.52174657
1216,0.598589203
1217,0.461342719
1218,0.498886762
1219,0.515539175
1220,0.420035077
1221,0.545140464
1222,0.398169821
1223,0.605852306
1224,0.542475808
1225,0.6455727
1226,0.434657717
1227,0.577404549
1228,0.556798768
1229,0.541694654
1230,0.494721338
1231,0.594772197
1232,0.469481001
1233,0.528447096
1234,0.550457833
1235,0.56679489
1236,0.491953029
1237,0.604062886
1238,0.532756133
1239,0.467469644
1240,0.524364162
1241,0.435235962
1242,0.443596845
1243,0.386808502
1244,0.521794858
1245,0.442181412
1246,0.485681484
1247,0.502843803
1248,0.547122474
1249,0.515249847
1250,0.449782201
1251,0.514458668
1252,0.590457497
1253,0.55270586
1254,0.496417257
1255,0.443659463
1256,0.470953998
1257,0.475054623
1258,0.463141525
1259,0.538492794
1260,0.531472064
1261,0.421882223
1262,0.441580497
1263,0.581239047
1264,0.586078588
1265,0.628825491
1266,0.432343258
1267,0.410954473
1268,0.441365208
1269,0.504113852
1270,0.551581398
1271,0.522170574
1272,0.472226269
1273,0.467612083
1274,0.530322948
1275,0.343726205
1276,0.514264785
1277,0.416113289
1278,0.5574705
1279,0.507416008
1280,0.475020772
1281,0.461346579
1282,0.410222301
1283,0.46400664
1284,0.378341804
1285,0.467969531
1286,0.461430299
1287,0.468433196
1288,0.591135811
1289,0.511052404
1290,0.515011292
1291,0.465679999
1292,0.400269284
1293,0.480638626
1294,0.435183468
1295,0.52975324
1296,0.386408965
1297,0.485546648
1298,0.632885088
1299,0.443242491
1300,0.418365831
1301,0.469083956
1302,0.547283693
1303,0.440276032
1304,0.391514537
1305,0.482564473
1306,0.490737453
1307,0.443596231
1308,0.416975356
1309,0.450858322
1310,0.539107886
1311,0.514389671
1312,0.492497605
1313,0.469516781
1314,0.526349391
1315,0.479703129
1316,0.659424831
1317,0.472082485
1318,0.384495752
1319,0.420905227
1320,0.475536266
1321,0.408532655
1322,0.543051793
1323,0.388491763
1324,0.49289695
1325,0.43953376
1326,0.57170133
1327,0.451870212
1328,0.523324296
1329,0.446978216
1330,0.41220083
1331,0.425985295
1332,0.532375642
1333,0.44588274
1334,0.499784078
1335,0.405024379
1336,0.472329754
1337,0.497245692
1338,0.529714507
1339,0.454741345
1340,0.526827792
1341,0.43785965
1342,0.553696274
1343,0.430857355
1344,0.529864238
1345,0.506324845
1346,0.401269948
1347,0.387323784
1348,0.464540744
1349,0.32703061
1350,0.45159232
1351,0.417441437
1352,0.430587278
1353,0.442546977
1354,0.56704373
1355,0.379127431
1356,0.414375349
1357,0.451933571
1358,0.39868471
1359,0.446638602
1360,0.614709206
1361,0.435297194
1362,0.416396395
1363,0.438753059
1364,0.48129405
1365,0.449694491
1366,0.469753811
1367,0.411708726
1368,0.397668686
1369,0.487846259
1370,0.527707174
1371,0.434738097
1372,0.521828001
1373,0.567485005
1374,0.405868288
1375,0.451823691
1376,0.555318884
1377,0.457659003
1378,0.40578631
1379,0.426205211
1380,0.417585481
1381,0.432042014
1382,0.608594694
1383,0.530831097
1384,0.487788396
1385,0.44754513
1386,0.448217091
1387,0.529318699
1388,0.550537073
1389,0.378539673
1390,0.403739429
1391,0.510284792
1392,0.47113076
1393,0.531108189
1394,0.459750901
1395,0.479093122
1396,0.528690895
1397,0.367653917
1398,0.396487348
1399,0.559542547
1400,0.43818325
1401,0.575092607
1402,0.538114581
1403,0.493920992
1404,0.453208996
1405,0.475959989
1406,0.490420838
1407,0.514785143
1408,0.460799564
1409,0.505025321
1410,0.463098969
1411,0.481571149
1412,0.378680635
1413,0.580920036
1414,0.459771661
1415,0.511007452
1416,0.468924098
1417,0.528756791
1418,0.527425558
1419,0.396143805
1420,0.495992237
1421,0.482374758
1422,0.538029259
1423,0.416259284
1424,0.422349867
1425,0.457107982
1426,0.53368863
1427,0.53881636
1428,0.497307902
1429,0.551445307
1430,0.493492654
1431,0.575833016
1432,0.515291945
1433,0.525303613
1434,0.494883338
1435,0.611575948
1436,0.487742454
1437,0.464829225
1438,0.527607416
1439,0.44544869
1440,0.442576283
1441,0.462389674
1442,0.463484215
1443,0.421919615
1444,0.379362343
1445,0.562277338
1446,0.617285119
1447,0.530784561
1448,0.517987381
1449,0.482017926
1450,0.501596067
1451,0.530110846
1452,0.492484076
1453,0.598368685
1454,0.447527521
1455,0.514598868
1456,0.561508376
1457,0.535047489
1458,0.524785207
1459,0.505717456
1460,0.411647312
1461,0.50656884
1462,0.531112043
1463,0.493088045
1464,0.558144734
1465,0.450857386
1466,0.452517503
1467,0.502369227
1468,0.405698555
1469,0.64344426
1470,0.478903439
1471,0.53815567
1472,0.470932962
1473,0.578803257
1474,0.498238779
1475,0.442109792
1476,0.503122937
1477,0.485811239
1478,0.505783988
1479,0.466259462
1480,0.508144245
1481,0.45560046
1482,0.423644504
1483,0.489475904
1484,0.357155142
1485,0.46000326
1486,0.374015713
1487,0.409167943
1488,0.542387408
1489,0.424107613
1490,0.420040828
1491,0.450318729
1492,0.523104484
1493,0.632558521
1494,0.486755509
1495,0.577599656
1496,0.418577187
1497,0.521111614
1498,0.564296538
1499,0.519822235
1500,0.515045231
1501,0.473903722
1502,0.406094227
1503,0.510059533
1504,0.500034673
1505,0.478523031
1506,0.497816202
1507,0.553221581
1508,0.551365618
1509,0.45027244
1510,0.413286657
1511,0.404191681
1512,0.523702653
1513,0.508376505
1514,0.428152952
1515,0.597857365
1516,0.709893055
1517,0.351941958
1518,0.495607469
1519,0.524089253
1520,0.608833577
1521,0.492512408
1522,0.53721347
1523,0.426171768
1524,0.450380608
1525,0.474849025
1526,0.524381961
1527,0.5218609
1528,0.48756826
1529,0.491103608
1530,0.544765951
1531,0.57026715
1532,0.571937239
1533,0.564093781
1534,0.512164301
1535,0.558942024
1536,0.497395674
1537,0.483839487
1538,0.454795122
1539,0.419804992
1540,0.397967915
1541,0.497448842
1542,0.45627437
1543,0.468776884
1544,0.580485452
1545,0.399308462
1546,0.519144501
1547,0.451392918
1548,0.504531771
1549,0.431319729
1550,0.501521987
1551,0.450191237
1552,0.434207848
1553,0.547146797
1554,0.47145616
1555,0.54849852
1556,0.613670961
1557,0.484284875
1558,0.504092248
1559,0.500468114
1560,0.458524485
1561,0.505004354
1562,0.538406506
1563,0.522839406
1564,0.590503524
1565,0.43690785
1566,0.550584165
1567,0.491055943
1568,0.504934393
1569,0.576376033
1570,0.494537396
1571,0.449657493
1572,0.451487647
1573,0.406531313
1574,0.564527788
1575,0.416898468
1576,0.541948057
1577,0.384733185
1578,0.484407264
1579,0.538135073
1580,0.484368103
1581,0.572874248
1582,0.487249685
1583,0.506389759
1584,0.518063939
1585,0.496376532
1586,0.549196299
1587,0.595940398
1588,0.59036865
1589,0.527671068
1590,0.528992992
1591,0.440706256
1592,0.41605274
1593,0.475639103
1594,0.466161147
1595,0.471493967
1596,0.581161304
1597,0.421805482
1598,0.523536152
1599,0.629113906
1600,0.564938463
1601,0.57287585
1602,0.566322354
1603,0.480540107
1604,0.576008259
1605,0.486855833
1606,0.534252569
1607,0.553942943
1608,0.472127388
1609,0.551033652
1610,0.582093337
1611,0.513202684
1612,0.543224126
1613,0.547145018
1614,0.52083796
1615,0.662675813
1616,0.633991203
1617,0.588161251
1618,0.505230791
1619,0.515447526
1620,0.549479842
1621,0.369526214
1622,0.600407316
1623,0.470604584
1624,0.441493789
1625,0.55329709
1626,0.465156546
1627,0.515680319
1628,0.471119221
1629,0.533949779
1630,0.462800298
1631,0.48639742
1632,0.502864634
1633,0.392106205
1634,0.397718303
1635,0.497569907
1636,0.496894091
1637,0.646363699
1638,0.526281756
1639,0.503549476
1640,0.492619666
1641,0.589942407
1642,0.598641556
1643,0.4505826
1644,0.459535542
1645,0.472429737
1646,0.448023919
1647,0.463379413
1648,0.473063138
1649,0.599274315
1650,0.623966465
1651,0.570843647
1652,0.367390869
1653,0.512947605
1654,0.480654897
1655,0.55876087
1656,0.522521143
1657,0.573791905
1658,0.498122884
1659,0.555173867
1660,0.520594649
1661,0.505764744
1662,0.518419141
1663,0.44079908
1664,0.543345772
1665,0.588520085
