,x
969,13.39202437
970,13.40496795
971,13.1162112
972,13.00940782
973,13.19916045
974,13.27422221
975,13.27422221
976,13.41081387
977,13.66909481
978,13.54074224
979,13.64581967
980,13.71149243
981,13.44375966
982,13.5051268
983,13.64884776
984,13.7200087
985,13.55201846
986,13.80898875
987,13.77939752
988,13.97936018
989,13.98883167
990,14.25459154
991,14.2834658
992,14.34709002
993,14.42740502
994,14.50913654
995,14.63097032
996,14.56366605
997,14.69938941
998,14.70642858
999,14.44747043
1000,14.56198691
1001,14.63996977
1002,14.63996977
1003,14.58241231
1004,14.42491531
1005,14.7003071
1006,14.44316827
1007,14.70346517
1008,14.95261769
1009,14.92672615
1010,14.95466347
1011,14.94822959
1012,14.99430017
1013,14.99430017
1014,15.02682867
1015,14.77063065
1016,14.98241515
1017,14.98241515
1018,15.23872485
1019,15.28530456
1020,15.08548364
1021,14.984936
1022,15.01478748
1023,15.0967839
1024,14.82431568
1025,14.69863766
1026,14.51659874
1027,14.41178442
1028,14.26283585
1029,14.07927157
1030,14.02283268
1031,13.94150306
1032,14.13479601
1033,14.07910746
1034,14.1644589
1035,14.0060354
1036,13.99942365
1037,13.7821262
1038,13.7821262
1039,14.03080098
1040,14.17916725
1041,13.90803112
1042,13.8139265
1043,13.84369679
1044,14.0547508
1045,13.80333599
1046,13.80148731
1047,13.54301739
1048,13.27738131
1049,13.54281942
1050,13.67396662
1051,13.4966979
1052,13.42787578
1053,13.63101958
1054,13.67003611
1055,13.79891669
1056,13.5134257
1057,13.5134257
1058,13.54352315
1059,13.83353659
1060,13.80938417
1061,13.5791124
1062,13.51539979
1063,13.49429313
1064,13.38141751
1065,13.5206195
1066,13.22487777
1067,13.31476385
1068,13.22039779
1069,13.17315586
1070,13.33231876
1071,13.47885918
1072,13.47885918
1073,13.27998881
1074,13.57464879
1075,13.50942149
1076,13.57699111
1077,13.50043497
1078,13.45111118
1079,13.58810206
1080,13.51449777
1081,13.80713413
1082,13.87216862
1083,13.67005142
1084,13.71557212
1085,13.4179906
1086,13.43168566
1087,13.64256869
1088,13.43294756
1089,13.14253783
1090,12.90075894
1091,12.8685688
1092,12.80545473
1093,12.73457451
1094,12.73457451
1095,13.02322525
1096,13.27138513
1097,12.98610809
1098,12.87989618
1099,12.58064713
1100,12.58064713
1101,12.38710397
1102,12.24675571
1103,12.17523125
1104,12.19630267
1105,12.42928881
1106,12.43671146
1107,12.30315687
1108,12.28743628
1109,12.55152184
1110,12.71125202
1111,12.7126884
1112,12.99197595
1113,12.79876511
1114,12.67490599
1115,12.72552731
1116,12.80118635
1117,12.77710061
1118,12.94617016
1119,12.99410297
1120,13.00968983
1121,12.74655489
1122,12.54544001
1123,12.26905334
1124,12.55002926
1125,12.73894275
1126,12.55938207
1127,12.55938207
1128,12.76288081
1129,12.48727534
1130,12.41921008
1131,12.25489618
1132,12.20771798
1133,12.20771798
1134,12.35526992
1135,12.32938022
1136,12.26109287
1137,12.34341163
1138,12.52806904
1139,12.75519685
1140,12.53919449
1141,12.63450599
1142,12.88519771
1143,13.09855443
1144,12.90847946
1145,12.91125138
1146,12.65294069
1147,12.75185663
1148,12.57781142
1149,12.83850013
1150,12.60892391
1151,12.33405414
1152,12.5955602
1153,12.42606394
1154,12.5466739
1155,12.59971737
1156,12.8718511
1157,12.84620307
1158,12.55087931
1159,12.55877073
1160,12.33690721
1161,12.33690721
1162,12.34214935
1163,12.34214935
1164,12.33171157
1165,12.32619879
1166,12.2770999
1167,12.13868661
1168,12.13868661
1169,11.89475595
1170,11.64087964
1171,11.81799067
1172,11.81799067
1173,11.9375146
1174,11.86323876
1175,12.0494938
1176,12.31098696
1177,12.25351027
1178,12.28207065
1179,12.4766568
1180,12.40469184
1181,12.61281856
1182,12.7952771
1183,12.75754377
1184,13.00480412
1185,12.74675969
1186,12.71497657
1187,12.49066111
1188,12.42909435
1189,12.68460735
1190,12.9820918
1191,13.28163588
1192,12.99608757
1193,12.99142957
1194,12.99142957
1195,13.11396666
1196,13.11396666
